t,ds1_observed,ds2_observed,ds3_observed
2491,-0.124277705,0.615811835,0.707018532
2492,-0.134165801,0.539570133,0.863995226
2493,0.013430318,0.472823813,0.817799702
2494,-0.084049272,0.666540267,0.61007115
2495,0.003875971,0.647434828,0.551380506
2496,-0.012957069,0.806134428,0.713170151
2497,-0.026425675,0.846934861,0.557901701
2498,0.048328397,0.743378228,0.712329321
2499,0.071878919,0.643896317,0.964466893
2500,0.108791811,0.896109678,0.900759418
2501,0.169612474,0.69909985,0.959393718
2502,0.113656021,0.784262473,0.89889908
2503,0.045631872,0.759916715,0.941566535
2504,-0.047527365,0.791439607,0.83881874
2505,-0.102293443,0.998637471,0.910849234
2506,0.154737908,0.837099018,0.818614324
2507,0.222809643,0.740046118,0.922767194
2508,0.068338204,0.617789096,0.730699813
2509,-0.054269841,0.913948533,0.92528218
2510,-0.009364836,0.749728777,0.954026622
2511,0.030420199,0.923601746,0.972456382
2512,0.061008555,0.870114141,0.790107097
2513,0.019822476,0.987040237,0.830096519
2514,-0.004078756,0.774459315,0.751355266
2515,0.011808349,0.772613377,0.782446361
2516,0.003970159,0.842170968,0.830362886
2517,-0.187820638,1.070189767,0.763341062
2518,-0.183100795,0.940696388,0.764384923
2519,-0.229952544,0.809597494,0.761128277
2520,-0.186085692,0.809244428,0.830484861
2521,0.073155676,0.768365751,0.82939442
2522,0.070601102,0.65109971,0.94877266
2523,0.013684431,0.785842572,0.735873528
2524,0.066719515,0.623656151,0.839837937
2525,0.07389281,0.88728015,1.11575648
2526,0.074626796,0.659709457,0.921224596
2527,0.090279743,0.987048624,0.991461846
2528,0.219017143,0.907385195,1.080478201
2529,0.067356423,0.811416153,0.961747897
2530,0.074825984,0.813094906,0.720475274
2531,-0.030683599,0.75993003,1.051786859
2532,0.004040876,0.809068284,0.827180052
2533,-0.085485545,0.943782902,1.031246573
2534,-0.116338131,0.643225933,0.901277576
2535,-0.130558717,0.544584756,1.009548115
2536,-0.03958379,0.854005478,0.915905158
2537,0.029268907,0.839463562,1.121031713
2538,-0.088154275,0.656294459,0.918951369
2539,-0.077461083,0.652440048,1.21569859
2540,-0.129551246,0.670027258,1.084334384
2541,-0.214697352,0.625813392,0.945295523
2542,-0.199143193,0.757087793,0.856304438
2543,-0.193763045,0.720415492,0.734821865
2544,0.029505132,0.57384103,0.8322212
2545,0.048655304,0.516358967,0.827679211
2546,-0.080950384,0.613515876,0.888451106
2547,-0.119804538,0.684598234,0.928455262
2548,-0.024309205,0.730679952,0.921782526
2549,0.137023871,0.81838378,0.83964769
2550,-0.028400727,0.739317151,0.749734946
2551,-0.184894603,0.430647295,0.722198023
2552,-0.010750352,0.677468671,1.027953591
2553,0.009243093,0.790843981,0.94789946
2554,-0.076278207,0.586083704,0.929689865
2555,-0.033400812,0.496070733,0.883860589
2556,-0.253709208,0.688209594,1.009153637
2557,-0.219831266,0.671700201,0.884627895
2558,-0.167787094,0.55570916,0.894492419
2559,-0.079441605,0.442148675,0.801633519
2560,-0.164799508,0.701632001,0.958401009
2561,-0.146059036,0.754614671,0.839416501
2562,-0.212838503,0.680485337,0.942110873
2563,-0.172608429,0.807805654,0.929820484
2564,-0.233208135,0.596484205,0.829379928
2565,-0.243335553,0.66304616,0.895099247
2566,-0.298973082,0.822548608,0.942433707
2567,-0.212127543,0.64798339,0.976080445
2568,-0.126341589,0.402123929,0.901408667
2569,-0.145304368,0.482315684,0.876756622
2570,-0.138659071,0.556196227,1.000100005
2571,-0.252169145,0.674767453,0.994015557
2572,-0.250812453,0.67329259,0.994608955
2573,-0.229390116,0.385372888,0.833227624
2574,0.001928418,0.748601416,0.821985666
2575,-0.111023147,0.481866286,0.993809274
2576,0.005425168,0.792115972,0.885371996
2577,0.062008297,0.633029208,0.862886837
2578,0.050865681,0.442003897,0.876580306
2579,0.161143198,0.470988588,0.888568101
2580,0.13944555,0.739299035,0.957746556
2581,0.12448559,0.656176847,0.955022418
2582,0.078184581,0.680625403,0.883073596
2583,0.144326713,0.884048085,0.962284472
2584,0.188101676,0.576001972,0.835527217
2585,0.086343986,0.768629449,0.87384692
2586,-0.049604846,0.852925108,1.051286729
2587,-0.068185899,0.719423853,1.035863089
2588,-0.13001884,0.492607715,0.882156657
2589,-0.119860234,0.790357732,1.038197285
2590,-0.007056159,0.621994441,0.848323505
2591,-0.051904789,0.893225688,0.909721823
2592,-0.05425834,0.619986068,0.751372334
2593,-0.04783193,1.073995924,1.040176806
2594,0.020654631,0.763460288,0.948560782
2595,-0.172198888,0.448130127,1.020097799
2596,-0.195412706,0.569444635,0.899854312
2597,-0.148817123,0.673910368,1.037298045
2598,-0.032830051,0.655700999,0.992894225
2599,-0.075905949,0.699262927,0.699153711
2600,-0.221751091,0.809894046,0.918435055
2601,-0.139433572,0.642169834,0.843876239
2602,-0.174776388,0.559228678,0.844975639
2603,-0.248256455,0.589930519,0.917722137
2604,-0.262732966,0.622343891,0.793572814
2605,-0.240088805,0.618865515,0.782008247
2606,-0.256578205,0.654522342,0.620918851
2607,-0.398834179,0.750390242,0.777604808
2608,-0.265423261,0.33946319,0.698609623
2609,-0.129445629,0.670263466,0.805983508
2610,-0.071473725,0.624048162,0.7930305
2611,-0.169126789,0.787936893,0.620206111
2612,-0.173186414,0.474194285,0.707364316
2613,-0.161595666,0.950730907,0.869267624
2614,-0.104572371,0.737957803,0.461546583
2615,-0.053970241,0.722589457,0.778734532
2616,-0.126167203,0.875683363,0.834429627
2617,-0.118999306,0.785129883,0.64736388
2618,-0.083495691,0.775272779,0.802929275
2619,0.024655129,0.867361775,0.871210308
2620,0.051054919,0.673290771,0.882436089
2621,0.079043006,0.711384487,0.61864883
2622,0.045237431,0.683175939,0.615188301
2623,0.124660585,0.792398654,0.671762552
2624,0.108589873,0.362165051,0.780118944
2625,-0.005385706,0.697469364,0.71461647
2626,0.085233534,0.707232072,0.737876942
2627,0.102018529,0.796701435,0.648315581
2628,0.024969835,0.822615731,0.802351261
2629,-0.038726977,0.545607257,0.799092068
2630,-0.026696511,0.869409404,0.657767081
2631,-0.002812458,0.73866076,0.611102254
2632,-0.004034211,0.726440392,0.77695278
2633,0.005045539,0.544669441,0.800358898
2634,0.124311647,0.645287771,0.682014246
2635,0.170316931,0.823425672,0.5461347
2636,0.137449428,0.801564186,0.642701656
2637,0.171925835,0.719678363,0.729448839
2638,0.042212675,0.660895591,0.661609862
2639,0.053368016,0.487323664,0.669371966
2640,0.175552179,0.452099023,0.812346698
2641,0.111304713,0.59058246,0.576336877
2642,0.009563171,0.620223495,0.650701994
2643,-0.056343951,0.842820103,0.595901461
2644,-0.144419472,0.735458959,0.597425978
2645,-0.191029392,0.864490668,0.434102333
2646,-0.195909016,0.814244436,0.561987599
2647,-0.283537517,0.609603967,0.576539851
2648,-0.241044052,0.505149109,0.540264766
2649,-0.137378886,0.874579266,0.587951577
2650,-0.20065562,0.822195854,0.841398826
2651,-0.058639014,0.54613588,0.701344069
2652,-0.027319761,0.931939172,0.572279485
2653,0.037648244,0.693767286,0.575799418
2654,-0.047139777,0.75013653,0.648438621
2655,0.004350107,0.917183202,0.550457651
2656,-0.111781763,0.877480763,0.754405234
2657,-0.04761775,0.827369935,0.772589401
2658,-0.055123115,0.748513694,0.603098165
2659,-0.031801368,0.808644068,0.657141177
2660,-0.152430284,0.647308606,0.723285257
2661,-0.227236733,0.611624258,0.609647787
2662,-0.168192419,0.489041552,0.646952218
2663,-0.244837583,0.624532677,0.900784346
2664,-0.193204541,0.586685739,0.573370239
2665,-0.298051833,0.663443266,0.75616868
2666,-0.204202131,0.801960555,0.643572713
2667,-0.294876329,0.782909582,0.469966052
2668,-0.223766476,0.844857489,0.763433655
2669,-0.160031726,0.575720988,0.613770933
2670,-0.213787896,0.677154787,0.62250855
2671,-0.153424343,0.769652618,0.598093419
2672,-0.12983041,0.725040087,0.544710386
2673,-0.173950962,0.757408636,0.445075187
2674,-0.246002351,0.654671637,0.599492655
2675,-0.379305764,0.814278193,0.709700496
2676,-0.300484991,0.83033231,0.840089047
2677,-0.390296285,0.824254257,0.490509476
2678,-0.329236763,0.835039446,0.617857965
2679,-0.309172895,0.740124896,0.577945127
2680,-0.217945955,0.811594678,0.673372475
2681,-0.22380611,0.755658028,0.707396642
2682,-0.231105409,0.891491131,0.53984312
2683,-0.152484354,0.522533686,0.881074168
2684,-0.121757645,0.678426334,0.7734872
2685,-0.099052537,0.997699435,0.726585776
2686,-0.068910178,0.463768626,0.728256662
2687,-0.205340633,0.695647877,0.699613198
2688,-0.131134833,0.767490471,0.704679126
2689,-0.083247728,0.628457644,0.734450322
2690,-0.175123969,0.690724658,0.781946517
2691,-0.18663642,0.759253734,0.922684443
2692,-0.179306715,0.764588386,0.709633855
2693,-0.180987557,0.75900961,0.831737179
2694,-0.144947626,0.708098294,0.982884068
2695,-0.02861688,0.872132217,0.840087188
2696,0.035907443,0.866113821,0.651630482
2697,-0.10487056,0.695122694,0.63069213
2698,-0.063948256,0.525395891,0.932065309
2699,0.023832854,0.572369834,0.675596271
2700,0.01691465,0.646128137,0.486393982
2701,0.065740167,0.761889043,0.574958788
2702,0.17641942,0.656884986,0.721772553
2703,0.18378979,0.713583512,0.799632241
2704,0.125757679,0.896714429,0.905859574
2705,0.141244435,0.939360208,0.872161539
2706,0.080197226,0.725915442,0.667034381
2707,0.020670826,0.545128319,0.908921635
2708,-0.057523825,1.109263584,0.872756651
2709,0.033034679,0.835852666,0.738946458
2710,-0.084686585,0.767131573,0.669631301
2711,0.009967533,0.89752963,0.649797547
2712,0.004149862,0.800677834,0.796760043
2713,-0.151206912,0.817672654,0.691359128
2714,-0.132865345,0.705011379,0.941132313
2715,-0.314425899,0.716176361,0.919682576
2716,-0.240654653,0.737971313,0.746292927
2717,-0.16016906,0.538637161,0.802251265
2718,-0.213625356,0.922688717,0.725639794
2719,-0.199080014,0.600534827,0.792710425
2720,-0.04122941,0.471980461,0.871019281
2721,-0.112154695,0.697611821,0.773811693
2722,-0.213615693,0.53458633,0.856187631
2723,-0.091921324,0.546269739,0.846846053
2724,0.043747508,0.67140143,0.782235362
2725,-0.004253506,0.813076209,0.731362468
2726,0.038551659,0.797245747,0.485477151
2727,0.100210578,0.673178658,0.796910919
2728,-0.015777065,0.685257037,0.943541638
2729,-0.086303382,0.699019274,0.573067588
2730,-0.00360455,0.350837474,0.983052263
2731,0.100661523,0.540484644,0.832336472
2732,0.095833005,0.365100373,0.680557374
2733,-0.022345116,0.880529766,0.786169672
2734,0.112991206,0.595363344,0.792642139
2735,0.019693823,0.639924929,0.837215553
2736,-0.040059565,0.628067306,0.645524055
2737,-0.035030446,0.616570125,0.938536758
2738,0.064135251,0.925112004,0.892098081
2739,0.085414197,0.705984536,0.796851604
2740,0.065263906,0.513600398,0.913714974
2741,0.051192525,0.868916734,0.771683789
2742,0.004936035,0.751400705,0.821205126
2743,0.008212395,0.515023075,0.843077128
2744,-0.236506633,0.671262452,0.578599546
2745,-0.253463715,0.569785979,0.777235305
2746,-0.223451272,0.915440636,0.713259338
2747,-0.310131201,0.417350202,0.857958482
2748,-0.255877518,0.6403605,0.564953889
2749,-0.25944441,0.591190226,0.680356509
2750,-0.105706227,0.46465045,0.967830193
2751,0.001889097,0.88203143,0.866393396
2752,-0.076525235,0.570765129,0.669380849
2753,-0.115910247,0.736711987,0.829980774
2754,-0.143368524,0.420414345,0.773488248
2755,-0.19762332,0.49294265,0.465541977
2756,-0.191032456,0.634156517,0.463612592
2757,-0.263162834,0.502243747,0.832287663
2758,-0.350998892,0.607332391,0.782297818
2759,-0.280476553,0.540332439,0.487782722
2760,-0.222174302,0.708395087,0.652649446
2761,-0.288271721,0.7607881,0.542058072
2762,-0.202862169,0.580813947,0.671637098
2763,-0.254366281,0.732177236,0.90485482
2764,-0.222787497,0.759948568,0.658062766
2765,-0.150730168,0.740816977,0.653473404
2766,-0.160709092,0.680965027,0.675709463
2767,-0.129659881,0.69549683,0.645178613
2768,-0.183128495,0.570817118,0.761781293
2769,-0.20122751,0.657818515,0.70736106
2770,-0.217343651,0.900049509,0.889531724
2771,-0.273998049,0.79177474,0.870352189
2772,-0.273581481,0.69997481,0.975692526
2773,-0.38203021,0.725664742,0.862687406
2774,-0.382431871,0.572943904,0.919338358
2775,-0.363881738,0.705845554,0.77816088
2776,-0.344094172,0.566910577,0.932295271
2777,-0.32456273,0.833049331,0.845329799
2778,-0.292566796,0.329692365,0.929350156
2779,-0.222545111,0.649466945,0.943717714
2780,-0.134835673,0.806185974,0.95468399
2781,-0.187554913,0.472707064,0.843935968
2782,-0.275774185,0.634275177,0.774480967
2783,-0.335690682,0.601286865,0.802431575
2784,-0.341492224,0.62086776,0.715415237
2785,-0.337156427,0.795838295,0.623339277
2786,-0.368240195,0.722564762,0.628908362
2787,-0.435411935,0.466584518,0.874010156
2788,-0.421334276,0.526028704,0.840437151
2789,-0.357886772,0.694725907,0.739222197
2790,-0.27270469,0.646654839,0.720085884
2791,-0.295733773,0.860840909,0.725037073
2792,-0.302314478,0.831733446,0.768091849
2793,-0.349388688,0.594574473,0.993366466
2794,-0.317194667,1.063531445,1.111183454
2795,-0.359432919,0.643804689,0.973601554
2796,-0.282608742,0.506335562,1.079478437
2797,-0.41293984,0.666805251,0.790542863
2798,-0.405614027,0.447358111,0.867717907
2799,-0.348425594,0.862907683,0.811558572
2800,-0.311802543,0.926077613,0.810538647
2801,-0.080977813,0.5957067,0.985129673
2802,-0.08205227,0.659510684,0.629497279
2803,-0.189137316,0.706686375,0.779670924
2804,-0.200225481,0.542215515,1.01300631
2805,-0.342342295,0.405986978,0.707965569
2806,-0.320148239,0.611813538,0.64796066
2807,-0.363378733,0.56572864,0.696520741
2808,-0.25967087,0.588877865,0.771936691
2809,-0.295822551,0.69798987,0.928212571
2810,-0.291816812,0.889091129,0.741376006
2811,-0.33103853,0.722614214,0.690079812
2812,-0.172233875,0.7275803,0.686473141
2813,-0.20849897,0.808500844,0.508330761
2814,-0.062621871,0.795971809,0.561194453
2815,-0.024166588,0.652530613,0.557882337
2816,-0.016706451,0.69569022,0.729817266
2817,-0.017121988,0.697326592,0.851078158
2818,-0.013822285,0.541485421,0.938372402
2819,-0.19654608,0.74554952,0.896387827
2820,-0.211642998,0.788269042,0.750942472
2821,-0.13540477,0.429428257,0.722838506
2822,-0.147752844,0.540576577,0.895756567
2823,-0.267534662,0.618641873,0.786847316
2824,-0.255623816,0.589953293,0.572034349
2825,-0.10490392,0.761793893,0.776451282
2826,-0.019158638,0.691384026,0.613287856
2827,-0.052841693,0.541296066,0.64107249
2828,0.00380389,0.808720218,0.803022208
2829,-0.054377453,0.591820362,0.801412009
2830,-0.207096121,0.758465104,0.483103334
2831,-0.267512818,0.57822214,0.706448149
2832,-0.118810172,0.65379621,0.633118777
2833,-0.149728404,0.790849031,0.828916097
2834,-0.175307598,0.73869623,0.711941929
2835,-0.203255596,0.578206426,0.704340855
2836,-0.051355563,0.612616778,0.810980612
2837,0.047085378,0.671445217,0.98566985
2838,0.173656548,0.819924091,0.978987688
2839,0.085943609,0.788931932,0.936129807
2840,0.053671695,0.649158198,0.748226576
2841,-0.116007253,0.584250535,0.910570308
2842,-0.012117608,0.734485703,0.784610848
2843,-0.141715821,0.762161657,0.91421684
2844,-0.136998784,0.925038868,1.048413332
2845,-0.241569412,0.747207907,0.713538038
2846,-0.287987083,0.93293188,0.85393317
2847,-0.347936669,0.553005274,0.910302092
2848,-0.379395202,0.543414381,0.839965591
2849,-0.399483703,0.534672492,1.046023993
2850,-0.415301772,0.80873839,0.9864271
2851,-0.31540734,0.874400434,0.842103549
2852,-0.388108453,0.60082273,0.870915771
2853,-0.33807837,0.629885869,0.765557393
2854,-0.216974547,0.660355565,0.810777002
2855,-0.258496329,0.663185983,0.719755245
2856,-0.309177459,0.824604464,0.771092416
2857,-0.312622339,0.808874883,0.909445764
2858,-0.204646343,0.825948246,0.844078012
2859,-0.198715718,0.666985931,0.80182741
2860,-0.252537753,0.978364558,0.920208917
2861,-0.213563214,0.710173134,0.824941537
2862,-0.307131618,0.803070272,0.795069949
2863,-0.236213904,0.562129409,0.752336351
2864,-0.19791048,0.67297831,0.830082563
2865,-0.221584472,0.761025714,0.929101526
2866,-0.280978013,0.713899101,0.959869711
2867,-0.331658127,0.727250204,0.782510349
2868,-0.259120505,0.73569066,0.751894579
2869,-0.147177145,0.59359805,1.066359821
2870,-0.208949918,0.739828845,0.828387329
2871,-0.172483086,0.769775086,0.914258413
2872,-0.347895059,0.846718524,0.752404013
2873,-0.367844369,0.889832724,0.869839309
2874,-0.338195162,0.55890778,0.595995532
2875,-0.382630402,0.535561634,0.817639214
2876,-0.417936997,0.442648413,0.747689327
2877,-0.422691416,0.852257014,0.736964517
2878,-0.348666136,0.774159445,0.695713556
2879,-0.328081003,0.760565391,0.745384938
2880,-0.477296289,0.741079753,1.164346372
2881,-0.589934137,0.471511035,0.754320788
2882,-0.562141234,0.631327527,0.971378298
2883,-0.457852777,0.79293953,0.84991061
2884,-0.633273297,0.792649876,0.783772688
2885,-0.595158353,0.743085921,0.976883277
2886,-0.566980692,0.801547967,0.945682232
2887,-0.390471868,0.779876864,0.850610059
2888,-0.389768046,0.658735852,0.707930996
2889,-0.32638873,0.674428618,0.819641597
2890,-0.29418161,0.743861952,0.736505849
2891,-0.450248582,0.553754445,0.886473205
2892,-0.344369614,0.474266499,0.785851484
2893,-0.306020589,0.601721768,0.774048243
2894,-0.254635041,0.503453764,0.898631796
2895,0.057112414,0.721786731,0.794958776
2896,-0.176642221,0.671091337,0.818383907
2897,-0.060339449,0.706449539,0.682741507
2898,-0.128485564,0.524292868,0.667624818
2899,-0.136049391,0.753829857,0.96679128
2900,-0.166805301,0.555292866,0.819789341
2901,-0.219251985,0.615581838,0.826144938
2902,-0.27036823,0.768255073,0.763292979
2903,-0.23726237,0.635277794,0.649771974
2904,-0.357236211,0.43387858,0.626598581
2905,-0.271432674,0.433596365,0.896673381
2906,-0.296600271,0.665080719,0.894586154
2907,-0.374868082,0.528450769,0.78562301
2908,-0.384256548,0.776061606,0.964402417
2909,-0.256095554,0.725677436,0.685334343
2910,-0.297219221,0.622094279,0.62224497
2911,-0.257991451,0.490108491,0.768084168
2912,-0.312216226,0.798044898,0.787285579
2913,-0.234162668,0.948634772,0.634085269
2914,-0.174713075,0.552403854,0.612008855
2915,-0.031221292,0.69400674,0.812822404
2916,-0.075799359,0.756030674,0.581100166
2917,-0.042025363,0.679026429,0.730674717
2918,-0.059634199,0.58477635,0.68506537
2919,0.022184147,0.577462405,0.749719598
2920,-0.074291585,0.449656788,0.67529721
2921,-0.035719248,0.65654673,0.608029807
2922,-0.081674977,0.606686251,0.81897261
2923,-0.109583599,0.31571896,0.854836689
2924,-0.120673945,0.623554727,0.619295408
2925,-0.117398658,0.585326311,0.542934837
2926,-0.144321213,0.770377127,0.460186156
2927,-0.13887222,0.623299961,0.744783779
2928,-0.024513087,0.534079129,0.594332017
2929,0.020666459,0.395985058,0.663129576
2930,0.048521555,0.515711564,0.772328079
2931,-0.034497533,0.544230843,0.581060753
2932,-0.135472756,0.793960485,0.82032257
2933,-0.069195212,0.673311947,0.484424012
2934,-0.023665015,0.831223219,0.254189618
2935,0.058785166,0.482103669,0.486676745
2936,-0.043469953,0.843723788,0.681007912
2937,-0.097558358,0.821528182,0.648230498
2938,-0.255778736,0.522743572,0.617796994
2939,-0.284442766,0.90884048,0.491494531
2940,-0.197617868,0.776820903,0.646408889
2941,-0.245979582,0.738419346,0.638216074
2942,-0.196262388,0.563501354,0.753473732
2943,-0.222532939,0.899122751,0.83267662
2944,-0.201465284,0.663081103,0.762387041
2945,-0.301090809,0.806791688,0.72761181
2946,-0.280723052,0.817484862,0.744153962
2947,-0.509088033,0.576587155,0.764834262
2948,-0.466122155,0.904105414,0.554986608
2949,-0.546152289,0.72773992,0.633191972
2950,-0.382471131,0.842694255,0.680024756
2951,-0.285333163,0.586172827,0.705161516
2952,-0.232277733,0.989168116,0.75430326
2953,-0.105491293,0.610177336,0.661674718
2954,-0.201778215,0.850557719,0.57088079
2955,-0.063243461,0.62995186,0.613331578
2956,-0.017684088,0.738136411,0.484669245
2957,-0.074622275,0.771999161,0.607036568
2958,-0.010053082,0.86403496,0.667769647
2959,-0.137138436,0.510023469,0.492537671
2960,-0.215380065,0.885484176,0.598773753
2961,-0.259566442,0.842494008,0.608283085
2962,-0.287212818,0.553433465,0.822201589
2963,-0.350068405,0.923186191,0.65745182
2964,-0.216458085,0.579502308,0.784274279
2965,-0.226628837,0.625223354,0.884883076
2966,-0.184469237,0.712699667,0.636763826
2967,-0.223364085,0.579214008,0.751989219
2968,-0.353535931,0.678399239,0.845962598
2969,-0.289742792,0.661881275,0.939410295
2970,-0.412929358,0.661055571,0.741624575
2971,-0.36394898,0.759574422,0.88518252
2972,-0.429017026,0.687494759,0.800719757
2973,-0.21319954,0.828831363,0.742439964
2974,-0.127459562,0.90818065,0.780947007
2975,-0.124382351,0.860926466,0.758872481
2976,-0.030529492,0.951768389,0.789497221
2977,-0.125624565,0.6138165,0.982406116
2978,-0.091974184,0.869892673,1.004542048
2979,-0.094039506,0.728276392,0.728950838
2980,-0.092039008,0.68483039,0.337014329
2981,-0.011209695,0.854462859,0.718831328
2982,0.008905947,0.718322252,0.685570273
2983,-0.011756285,0.856447392,0.791077189
2984,-0.184901637,0.903689458,0.669008593
2985,-0.268815235,0.605832804,0.779184954
2986,-0.269791195,0.749977062,0.530013674
2987,-0.253958945,0.629992135,0.806254923
2988,-0.339691887,0.68481324,0.559085396
2989,-0.125280546,0.801173245,0.753137565
2990,-0.02557042,0.758535195,0.785695336
2991,-0.018989917,0.745395581,0.679388559
2992,-0.056034036,0.916476768,0.776273567
2993,-0.108176049,0.487598706,0.809269987
2994,-0.208708164,0.833581269,0.758881643
2995,-0.206308889,0.687109826,0.775121852
2996,-0.189391118,0.695048189,0.836311976
2997,-0.295149724,0.690867442,0.715576261
2998,-0.252934272,0.872566228,0.840519242
2999,-0.257503248,0.608916653,0.797132796
3000,-0.4004962,0.764369872,0.950207418
3001,-0.430191986,0.775228669,0.778635642
3002,-0.417277129,0.562032609,0.778150469
3003,-0.221902866,0.607384588,0.859792206
3004,-0.171160213,0.744952821,0.875742508
3005,-0.281014478,0.632701782,0.617713097
3006,-0.222296228,0.55533543,0.547742479
3007,-0.337156952,0.597304762,0.590614548
3008,-0.217875989,0.737229165,0.536389609
3009,-0.246061364,0.72087212,0.565830906
3010,-0.237802194,0.930531668,0.407674191
3011,-0.117129269,0.741888058,0.451705101
3012,-0.229223552,0.750107697,0.663250737
3013,-0.327405701,1.04628224,0.613939873
3014,-0.340700877,0.703352634,0.65143386
3015,-0.221534552,0.595204958,0.376132984
3016,-0.330902361,0.513641051,0.451247583
3017,-0.523631569,0.776385769,0.37248658
3018,-0.487670909,0.65366268,0.607641611
3019,-0.379127772,0.63009066,0.467691006
3020,-0.240984736,0.68466842,0.448480052
3021,-0.264225305,0.959881313,0.305208379
3022,-0.27945854,0.767370961,0.502389888
3023,-0.167285677,1.076853847,0.528613385
3024,-0.320380001,0.852278243,0.258104597
3025,-0.325359555,0.957765441,0.226149493
3026,-0.284075012,0.925077702,0.345157923
3027,-0.231421129,0.791165027,0.469468817
3028,-0.267111231,0.712814283,0.436081527
3029,-0.253212228,0.780189937,0.451472931
3030,-0.444984642,0.866959895,0.60718867
3031,-0.453032112,0.6476685,0.592392106
3032,-0.371516091,0.81905799,0.593422985
3033,-0.422090807,0.878981412,0.393043509
3034,-0.380095651,1.056849605,0.513188685
3035,-0.3162286,0.892359227,0.734945591
3036,-0.328952138,0.958725318,0.788348276
3037,-0.298649069,0.717797961,0.471737694
3038,-0.365511585,0.930170288,0.4857362
3039,-0.358847847,0.969983443,0.315010683
3040,-0.288392061,0.73788642,0.443107243
3041,-0.268394702,0.658555305,0.499389203
3042,-0.31187452,0.896349579,0.688243695
3043,-0.281690713,0.683854857,0.43681663
3044,-0.218106331,0.631705611,0.746721682
3045,-0.388108018,0.888784952,0.532568046
3046,-0.267014783,0.854435478,0.340018358
3047,-0.289326566,0.754156103,0.328403589
3048,-0.245742828,0.728949739,0.353099762
3049,-0.148601674,0.690136456,0.371851036
3050,-0.275842801,0.808266568,0.646947009
3051,-0.324085553,0.969700193,0.629091054
3052,-0.328438644,0.882646251,0.558148727
3053,-0.370982668,1.110567883,0.488954474
3054,-0.202994842,0.741201531,0.395235475
3055,-0.275451263,0.879801022,0.556434761
3056,-0.308875489,0.778333585,0.601005374
3057,-0.274431817,0.612433306,0.404000246
3058,-0.359072177,0.798032356,0.502738439
3059,-0.362003339,0.855698997,0.548421772
3060,-0.307099934,0.860702202,0.526106031
3061,-0.315070686,1.013342211,0.663662486
3062,-0.302222112,0.780884675,0.329924297
3063,-0.326812809,0.918045155,0.436722075
3064,-0.42534738,0.826100379,0.578374453
3065,-0.357392997,1.030670754,0.291298996
3066,-0.188512175,1.122532192,0.246027232
3067,-0.192521599,0.888768638,0.382802712
3068,-0.179408808,0.676503397,0.50643125
3069,-0.131783997,0.695043639,0.595860826
3070,-0.250941569,0.841468392,0.513047808
3071,-0.10884332,0.809559016,0.584046616
3072,-0.115533721,0.842390766,0.385768892
3073,-0.006910982,0.755745306,0.61375308
3074,-0.109627776,0.672157893,0.256595775
3075,0.011821507,0.597050746,0.408411596
3076,0.025037631,0.692873789,0.359848673
3077,0.017280142,0.928772922,0.402128788
3078,-0.015061844,0.756737925,0.563382685
3079,-0.080209059,0.726449509,0.517366621
3080,-0.017123943,0.803005672,0.575606237
3081,-0.052237969,0.546891809,0.490588826
3082,-0.249727471,0.54500008,0.450483852
3083,-0.340551635,0.558830924,0.513041417
3084,-0.33952446,0.666810222,0.487268054
3085,-0.299826254,0.618697111,0.450402783
3086,-0.298124228,0.850159151,0.588629379
3087,-0.195350207,0.629683921,0.379966862
3088,-0.367234206,0.584947897,0.714660204
3089,-0.337490825,0.922586495,0.435719768
3090,-0.470737678,0.673675662,0.454621108
3091,-0.370996811,0.688924457,0.512928754
3092,-0.359152248,0.699584036,0.60312403
3093,-0.307889718,0.48486137,0.596018559
3094,-0.368620779,0.771953908,0.391484654
3095,-0.244535135,0.789728464,0.557040521
3096,-0.162846152,0.91165618,0.724446961
3097,-0.13251448,0.565188446,0.599554477
3098,-0.163519093,0.638863246,0.618126576
3099,-0.129724063,0.669130459,0.591834215
3100,-0.203779566,0.6552862,0.616753883
3101,-0.136257625,0.434454431,0.456455357
3102,-0.017109964,0.717947158,0.389307763
3103,0.033290265,0.49391088,0.842358307
3104,-0.069297631,0.763803133,0.576397659
3105,-0.063302379,0.514949679,0.546900221
3106,-0.190434261,0.479696348,0.534803778
3107,-0.142808185,0.752436762,0.362915047
3108,-0.114686291,0.591984358,0.391714439
3109,-0.278339325,0.501835485,0.676084458
3110,-0.353354572,0.812436466,0.59324202
3111,-0.343953033,0.70809888,0.778357367
3112,-0.338786588,0.808536166,0.534421906
3113,-0.408256131,0.758320602,0.566056186
3114,-0.336769518,1.117005835,0.385703705
3115,-0.291235328,0.718339886,0.419821208
3116,-0.290923171,0.87625603,0.364677309
3117,-0.335837933,0.707185121,0.429616906
3118,-0.227452417,0.610083971,0.327574463
3119,-0.092089642,0.687877428,0.566255954
3120,-0.154699438,0.746993462,0.279881543
3121,-0.214837321,0.589680315,0.292131139
3122,-0.174504566,0.57607421,0.418744808
3123,-0.210154074,0.750282869,0.134735656
3124,-0.22138252,0.881928413,0.659243628
3125,-0.160515067,0.550117937,0.46066478
3126,-0.324513109,0.920921756,0.53136281
3127,-0.198557054,0.676598544,0.466026501
3128,-0.198741491,0.596545829,0.460807282
3129,-0.239085541,0.919077048,0.490927461
3130,-0.247100842,0.771231266,0.647800844
